Gene,Fold_Change,P_Value,Significant,log2FC,-log10P
220166_at,,,False,,
220167_s_at,,,False,,
220168_at,,,False,,
220169_at,,,False,,
220170_at,,,False,,
220171_x_at,,,False,,
220172_at,,,False,,
220173_at,,,False,,
220174_at,,,False,,
220175_s_at,,,False,,
220176_at,,,False,,
220177_s_at,,,False,,
220178_at,,,False,,
220179_at,,,False,,
220180_at,,,False,,
220181_x_at,,,False,,
220182_at,,,False,,
220183_s_at,,,False,,
220184_at,,,False,,
220185_at,,,False,,
220186_s_at,,,False,,
220187_at,,,False,,
220188_at,,,False,,
220189_s_at,,,False,,
220190_s_at,,,False,,
220191_at,,,False,,
220192_x_at,,,False,,
220193_at,,,False,,
220194_at,,,False,,
220195_at,,,False,,
220196_at,,,False,,
220197_at,,,False,,
220198_s_at,,,False,,
220199_s_at,,,False,,
220200_s_at,,,False,,
220201_at,,,False,,
220202_s_at,,,False,,
220203_at,,,False,,
220204_s_at,,,False,,
220205_at,,,False,,
220206_at,,,False,,
220207_at,,,False,,
220208_at,,,False,,
220209_at,,,False,,
220210_at,,,False,,
220211_at,,,False,,
220212_s_at,,,False,,
220213_at,,,False,,
220214_at,,,False,,
220215_at,,,False,,
220216_at,,,False,,
220217_x_at,,,False,,
220218_at,,,False,,
220219_s_at,,,False,,
220220_at,,,False,,
220221_at,,,False,,
220222_at,,,False,,
220223_at,,,False,,
220224_at,,,False,,
220225_at,,,False,,
220226_at,,,False,,
220227_at,,,False,,
220228_at,,,False,,
220229_s_at,,,False,,
220230_s_at,,,False,,
220231_at,,,False,,
220232_at,,,False,,
220233_at,,,False,,
220234_at,,,False,,
220235_s_at,,,False,,
220236_at,,,False,,
220237_at,,,False,,
220238_s_at,,,False,,
220239_at,,,False,,
220240_s_at,,,False,,
220241_at,,,False,,
220242_x_at,,,False,,
220243_at,,,False,,
220244_at,,,False,,
220245_at,,,False,,
220246_at,,,False,,
220247_at,,,False,,
220248_x_at,,,False,,
220249_at,,,False,,
220250_at,,,False,,
220251_at,,,False,,
220252_x_at,,,False,,
220253_s_at,,,False,,
220254_at,,,False,,
220255_at,,,False,,
220256_s_at,,,False,,
220257_x_at,,,False,,
220258_s_at,,,False,,
220259_at,,,False,,
220260_at,,,False,,
220261_s_at,,,False,,
220262_s_at,,,False,,
220263_at,,,False,,
220264_s_at,,,False,,
220265_at,,,False,,
220266_s_at,,,False,,
220267_at,,,False,,
220268_at,,,False,,
220269_at,,,False,,
220270_at,,,False,,
220271_x_at,,,False,,
220272_at,,,False,,
220273_at,,,False,,
220274_at,,,False,,
220275_at,,,False,,
220276_at,,,False,,
220277_at,,,False,,
220278_at,,,False,,
220279_at,,,False,,
220280_s_at,,,False,,
220281_at,,,False,,
220282_at,,,False,,
220283_at,,,False,,
220284_at,,,False,,
220285_at,,,False,,
220286_at,,,False,,
220287_at,,,False,,
220288_at,,,False,,
220289_s_at,,,False,,
220290_at,,,False,,
220291_at,,,False,,
220292_at,,,False,,
220293_at,,,False,,
220294_at,,,False,,
220295_x_at,,,False,,
220296_at,,,False,,
220297_at,,,False,,
220298_s_at,,,False,,
220299_at,,,False,,
220300_at,,,False,,
220301_at,,,False,,
220302_at,,,False,,
220303_at,,,False,,
220304_s_at,,,False,,
220305_at,,,False,,
220306_at,,,False,,
220307_at,,,False,,
220308_at,,,False,,
220309_at,,,False,,
220310_at,,,False,,
220311_at,,,False,,
220312_at,,,False,,
220313_at,,,False,,
220314_at,,,False,,
220315_at,,,False,,
220316_at,,,False,,
220317_at,,,False,,
220318_at,,,False,,
220319_s_at,,,False,,
220320_at,,,False,,
220321_s_at,,,False,,
220322_at,,,False,,
220323_at,,,False,,
220324_at,,,False,,
220325_at,,,False,,
220326_s_at,,,False,,
220327_at,,,False,,
220328_at,,,False,,
220329_s_at,,,False,,
220330_s_at,,,False,,
220331_at,,,False,,
220332_at,,,False,,
220333_at,,,False,,
220334_at,,,False,,
220335_x_at,,,False,,
220336_s_at,,,False,,
220337_at,,,False,,
220338_at,,,False,,
220339_s_at,,,False,,
220340_at,,,False,,
220341_s_at,,,False,,
220342_x_at,,,False,,
220343_at,,,False,,
220344_at,,,False,,
220345_at,,,False,,
220346_at,,,False,,
220347_at,,,False,,
220348_at,,,False,,
220349_s_at,,,False,,
220350_at,,,False,,
220351_at,,,False,,
220352_x_at,,,False,,
220353_at,,,False,,
220354_at,,,False,,
220355_s_at,,,False,,
220356_at,,,False,,
220357_s_at,,,False,,
220358_at,,,False,,
220359_s_at,,,False,,
220360_at,,,False,,
220361_at,,,False,,
220362_at,,,False,,
220363_s_at,,,False,,
220364_at,,,False,,
220365_at,,,False,,
220366_at,,,False,,
220367_s_at,,,False,,
220368_s_at,,,False,,
220369_at,,,False,,
220370_s_at,,,False,,
220371_s_at,,,False,,
220372_at,,,False,,
220373_at,,,False,,
220374_at,,,False,,
220375_s_at,,,False,,
220376_at,,,False,,
220377_at,,,False,,
220378_at,,,False,,
220379_at,,,False,,
220380_at,,,False,,
220381_at,,,False,,
220382_s_at,,,False,,
220383_at,,,False,,
220384_at,,,False,,
220385_at,,,False,,
220386_s_at,,,False,,
220387_s_at,,,False,,
220388_at,,,False,,
220389_at,,,False,,
220390_at,,,False,,
220391_at,,,False,,
220392_at,,,False,,
220393_at,,,False,,
220394_at,,,False,,
220395_at,,,False,,
220396_at,,,False,,
220397_at,,,False,,
220398_at,,,False,,
220399_at,,,False,,
220400_at,,,False,,
220401_at,,,False,,
220402_at,,,False,,
220403_s_at,,,False,,
220404_at,,,False,,
220405_at,,,False,,
220406_at,,,False,,
220407_s_at,,,False,,
220408_x_at,,,False,,
220409_at,,,False,,
220410_s_at,,,False,,
220411_x_at,,,False,,
220412_x_at,,,False,,
220413_at,,,False,,
220414_at,,,False,,
220415_at,,,False,,
220416_at,,,False,,
220417_s_at,,,False,,
220418_at,,,False,,
220419_s_at,,,False,,
220420_at,,,False,,
220421_at,,,False,,
220422_at,,,False,,
220423_at,,,False,,
220424_at,,,False,,
220425_x_at,,,False,,
220426_at,,,False,,
220427_at,,,False,,
220428_at,,,False,,
220429_at,,,False,,
220430_at,,,False,,
220431_at,,,False,,
220432_s_at,,,False,,
220433_at,,,False,,
220434_at,,,False,,
220435_at,,,False,,
220436_at,,,False,,
220437_at,,,False,,
220438_at,,,False,,
220439_at,,,False,,
220440_at,,,False,,
220441_at,,,False,,
220442_at,,,False,,
220443_s_at,,,False,,
220444_at,,,False,,
220445_s_at,,,False,,
220446_s_at,,,False,,
220447_at,,,False,,
220448_at,,,False,,
220449_at,,,False,,
220450_at,,,False,,
220451_s_at,,,False,,
220452_x_at,,,False,,
220453_at,,,False,,
220454_s_at,,,False,,
220455_at,,,False,,
220456_at,,,False,,
220457_at,,,False,,
220458_at,,,False,,
220459_at,,,False,,
220460_at,,,False,,
220461_at,,,False,,
220462_at,,,False,,
220463_at,,,False,,
220464_at,,,False,,
220465_at,,,False,,
220466_at,,,False,,
220467_at,,,False,,
220468_at,,,False,,
220469_at,,,False,,
220470_at,,,False,,
220471_s_at,,,False,,
220472_at,,,False,,
220473_s_at,,,False,,
220474_at,,,False,,
220475_at,,,False,,
220476_s_at,,,False,,
220477_s_at,,,False,,
220478_at,,,False,,
220479_at,,,False,,
220480_at,,,False,,
220481_at,,,False,,
220482_s_at,,,False,,
220483_s_at,,,False,,
220484_at,,,False,,
220485_s_at,,,False,,
220486_x_at,,,False,,
220487_at,,,False,,
220488_s_at,,,False,,
220489_s_at,,,False,,
220490_at,,,False,,
220491_at,,,False,,
220492_s_at,,,False,,
220493_at,,,False,,
220494_s_at,,,False,,
220495_s_at,,,False,,
220496_at,,,False,,
220497_at,,,False,,
220498_at,,,False,,
220499_at,,,False,,
220500_s_at,,,False,,
220501_at,,,False,,
220502_s_at,,,False,,
220503_at,,,False,,
220504_at,,,False,,
220505_at,,,False,,
220506_at,,,False,,
220507_s_at,,,False,,
220508_at,,,False,,
220509_at,,,False,,
220510_at,,,False,,
220511_s_at,,,False,,
220512_at,,,False,,
220513_at,,,False,,
220514_at,,,False,,
220515_at,,,False,,
220516_at,,,False,,
220517_at,,,False,,
220518_at,,,False,,
220519_s_at,,,False,,
220520_s_at,,,False,,
220521_s_at,,,False,,
220522_at,,,False,,
220523_at,,,False,,
220524_at,,,False,,
220525_s_at,,,False,,
220526_s_at,,,False,,
220527_at,,,False,,
220528_at,,,False,,
220529_at,,,False,,
220530_at,,,False,,
220531_at,,,False,,
220532_s_at,,,False,,
220533_at,,,False,,
220534_at,,,False,,
220535_at,,,False,,
220536_at,,,False,,
220537_at,,,False,,
220538_at,,,False,,
220539_at,,,False,,
220540_at,,,False,,
220541_at,,,False,,
220542_s_at,,,False,,
220543_at,,,False,,
220544_at,,,False,,
220545_s_at,,,False,,
220546_at,,,False,,
220547_s_at,,,False,,
220548_at,,,False,,
220549_at,,,False,,
220550_at,,,False,,
220551_at,,,False,,
220552_at,,,False,,
220553_s_at,,,False,,
220554_at,,,False,,
220555_s_at,,,False,,
220556_at,,,False,,
220557_s_at,,,False,,
220558_x_at,,,False,,
220559_at,,,False,,
220560_at,,,False,,
220561_at,,,False,,
220562_at,,,False,,
220563_s_at,,,False,,
220564_at,,,False,,
220565_at,,,False,,
220566_at,,,False,,
220567_at,,,False,,
220568_at,,,False,,
220569_at,,,False,,
220570_at,,,False,,
220571_at,,,False,,
220572_at,,,False,,
220573_at,,,False,,
220574_at,,,False,,
220575_at,,,False,,
220576_at,,,False,,
220577_at,,,False,,
220578_at,,,False,,
220579_at,,,False,,
220580_at,,,False,,
220581_at,,,False,,
220582_at,,,False,,
220583_at,,,False,,
220584_at,,,False,,
220585_at,,,False,,
220586_at,,,False,,
220587_s_at,,,False,,
220588_at,,,False,,
220589_s_at,,,False,,
220590_at,,,False,,
220591_s_at,,,False,,
220592_at,,,False,,
220593_s_at,,,False,,
220594_at,,,False,,
220595_at,,,False,,
220596_at,,,False,,
220597_s_at,,,False,,
220598_at,,,False,,
220599_s_at,,,False,,
220600_at,,,False,,
220601_at,,,False,,
220602_s_at,,,False,,
220603_s_at,,,False,,
220604_x_at,,,False,,
220605_s_at,,,False,,
220606_s_at,,,False,,
220607_x_at,,,False,,
220608_s_at,,,False,,
220609_at,,,False,,
220610_s_at,,,False,,
220611_at,,,False,,
220612_at,,,False,,
220613_s_at,,,False,,
220614_s_at,,,False,,
220615_s_at,,,False,,
220616_at,,,False,,
220617_s_at,,,False,,
220618_s_at,,,False,,
220619_at,,,False,,
220620_at,,,False,,
220621_at,,,False,,
220622_at,,,False,,
220623_s_at,,,False,,
220624_s_at,,,False,,
220625_s_at,,,False,,
220626_at,,,False,,
220627_at,,,False,,
220628_s_at,,,False,,
220629_at,,,False,,
220630_s_at,,,False,,
220631_at,,,False,,
220632_s_at,,,False,,
220633_s_at,,,False,,
220634_at,,,False,,
220635_at,,,False,,
220636_at,,,False,,
220637_at,,,False,,
220638_s_at,,,False,,
220639_at,,,False,,
220640_at,,,False,,
220641_at,,,False,,
220642_x_at,,,False,,
220643_s_at,,,False,,
220644_at,,,False,,
220645_at,,,False,,
220646_s_at,,,False,,
220647_s_at,,,False,,
220648_at,,,False,,
220649_at,,,False,,
220650_s_at,,,False,,
220651_s_at,,,False,,
220652_at,,,False,,
220653_at,,,False,,
220654_at,,,False,,
220655_at,,,False,,
220656_at,,,False,,
220657_at,,,False,,
220658_s_at,,,False,,
220659_s_at,,,False,,
220660_at,,,False,,
220661_s_at,,,False,,
220662_s_at,,,False,,
220663_at,,,False,,
220664_at,,,False,,
220665_at,,,False,,
220666_at,,,False,,
220667_at,,,False,,
220668_s_at,,,False,,
220669_at,,,False,,
220670_at,,,False,,
220671_at,,,False,,
220672_at,,,False,,
220673_s_at,,,False,,
220674_at,,,False,,
220675_s_at,,,False,,
220676_at,,,False,,
220677_s_at,,,False,,
220678_at,,,False,,
220679_s_at,,,False,,
220680_at,,,False,,
220681_at,,,False,,
220682_s_at,,,False,,
220683_at,,,False,,
220684_at,,,False,,
220685_at,,,False,,
220686_s_at,,,False,,
220687_at,,,False,,
220688_s_at,,,False,,
220689_at,,,False,,
220690_s_at,,,False,,
220691_at,,,False,,
220692_at,,,False,,
220693_at,,,False,,
220694_at,,,False,,
220695_at,,,False,,
220696_at,,,False,,
220697_at,,,False,,
220698_at,,,False,,
220699_s_at,,,False,,
220700_at,,,False,,
220701_at,,,False,,
220702_at,,,False,,
220703_at,,,False,,
220704_at,,,False,,
220705_s_at,,,False,,
220706_at,,,False,,
220707_s_at,,,False,,
220708_at,,,False,,
220709_at,,,False,,
220710_at,,,False,,
220711_at,,,False,,
220712_at,,,False,,
220713_at,,,False,,
220714_at,,,False,,
220715_at,,,False,,
220716_at,,,False,,
220717_at,,,False,,
220718_at,,,False,,
220719_at,,,False,,
220720_x_at,,,False,,
220721_at,,,False,,
220722_s_at,,,False,,
220723_s_at,,,False,,
220724_at,,,False,,
220725_x_at,,,False,,
220726_at,,,False,,
220727_at,,,False,,
220728_at,,,False,,
220729_at,,,False,,
220730_at,,,False,,
220731_s_at,,,False,,
220732_at,,,False,,
220733_at,,,False,,
220734_s_at,,,False,,
220735_s_at,,,False,,
220736_at,,,False,,
220737_at,,,False,,
220738_s_at,,,False,,
220739_s_at,,,False,,
220740_s_at,,,False,,
220741_s_at,,,False,,
220742_s_at,,,False,,
220743_at,,,False,,
220744_s_at,,,False,,
220745_at,,,False,,
220746_s_at,,,False,,
220747_at,,,False,,
220748_s_at,,,False,,
220749_at,,,False,,
220750_s_at,,,False,,
220751_s_at,,,False,,
220752_at,,,False,,
220753_s_at,,,False,,
220754_at,,,False,,
220755_s_at,,,False,,
220756_s_at,,,False,,
220757_s_at,,,False,,
220758_s_at,,,False,,
220759_at,,,False,,
220760_x_at,,,False,,
220761_s_at,,,False,,
220762_s_at,,,False,,
220763_at,,,False,,
220764_at,,,False,,
220765_s_at,,,False,,
220766_at,,,False,,
220767_at,,,False,,
220768_s_at,,,False,,
220769_s_at,,,False,,
220770_s_at,,,False,,
220771_at,,,False,,
220772_at,,,False,,
220773_s_at,,,False,,
220774_at,,,False,,
220775_s_at,,,False,,
220776_at,,,False,,
220777_at,,,False,,
220778_x_at,,,False,,
220779_at,,,False,,
220780_at,,,False,,
220781_at,,,False,,
220782_x_at,,,False,,
220783_at,,,False,,
220784_s_at,,,False,,
220785_at,,,False,,
220786_s_at,,,False,,
220787_at,,,False,,
220788_s_at,,,False,,
220789_s_at,,,False,,
220790_s_at,,,False,,
220791_x_at,,,False,,
220792_at,,,False,,
220793_at,,,False,,
220794_at,,,False,,
220795_s_at,,,False,,
220796_x_at,,,False,,
220797_at,,,False,,
220798_x_at,,,False,,
220799_at,,,False,,
220800_s_at,,,False,,
220801_s_at,,,False,,
220802_at,,,False,,
220803_at,,,False,,
220804_s_at,,,False,,
220805_at,,,False,,
220806_x_at,,,False,,
220807_at,,,False,,
220808_at,,,False,,
220809_at,,,False,,
220810_at,,,False,,
220811_at,,,False,,
220812_s_at,,,False,,
220813_at,,,False,,
220814_at,,,False,,
220815_at,,,False,,
220816_at,,,False,,
220817_at,,,False,,
220818_s_at,,,False,,
220819_at,,,False,,
220820_at,,,False,,
220821_at,,,False,,
220822_at,,,False,,
220823_at,,,False,,
220824_at,,,False,,
220825_s_at,,,False,,
220826_at,,,False,,
220827_at,,,False,,
220828_s_at,,,False,,
220829_s_at,,,False,,
220830_at,,,False,,
220831_at,,,False,,
220832_at,,,False,,
220833_at,,,False,,
220834_at,,,False,,
220835_s_at,,,False,,
220836_at,,,False,,
220837_at,,,False,,
220838_at,,,False,,
220839_at,,,False,,
220840_s_at,,,False,,
220841_s_at,,,False,,
220842_at,,,False,,
220843_s_at,,,False,,
220844_at,,,False,,
220845_at,,,False,,
220846_s_at,,,False,,
220847_x_at,,,False,,
220848_x_at,,,False,,
220849_at,,,False,,
220850_at,,,False,,
220851_at,,,False,,
220852_at,,,False,,
220853_at,,,False,,
220854_at,,,False,,
220855_at,,,False,,
220856_x_at,,,False,,
220857_at,,,False,,
220858_at,,,False,,
220859_at,,,False,,
220860_at,,,False,,
220861_at,,,False,,
220862_s_at,,,False,,
220863_at,,,False,,
220864_s_at,,,False,,
220865_s_at,,,False,,
220866_at,,,False,,
220867_s_at,,,False,,
220868_s_at,,,False,,
220869_at,,,False,,
220870_at,,,False,,
220871_at,,,False,,
220872_at,,,False,,
220873_at,,,False,,
220874_at,,,False,,
220875_at,,,False,,
220876_at,,,False,,
220877_at,,,False,,
220878_at,,,False,,
220879_at,,,False,,
220880_at,,,False,,
220881_at,,,False,,
220882_at,,,False,,
220883_at,,,False,,
220884_at,,,False,,
220885_s_at,,,False,,
220886_at,,,False,,
220887_at,,,False,,
220888_s_at,,,False,,
220889_s_at,,,False,,
220890_s_at,,,False,,
220891_at,,,False,,
220892_s_at,,,False,,
220893_at,,,False,,
220894_x_at,,,False,,
220895_at,,,False,,
220896_at,,,False,,
220897_at,,,False,,
220898_at,,,False,,
220899_at,,,False,,
220900_at,,,False,,
220901_at,,,False,,
220902_at,,,False,,
220903_at,,,False,,
220904_at,,,False,,
220905_at,,,False,,
220906_at,,,False,,
220907_at,,,False,,
220908_at,,,False,,
220909_at,,,False,,
220910_at,,,False,,
220911_s_at,,,False,,
220912_at,,,False,,
220913_at,,,False,,
220914_at,,,False,,
220915_s_at,,,False,,
220916_at,,,False,,
220917_s_at,,,False,,
220918_at,,,False,,
220919_s_at,,,False,,
220920_at,,,False,,
220921_at,,,False,,
220922_s_at,,,False,,
220923_s_at,,,False,,
220924_s_at,,,False,,
220925_at,,,False,,
220926_s_at,,,False,,
220927_s_at,,,False,,
220928_s_at,,,False,,
220929_at,,,False,,
220930_s_at,,,False,,
220931_at,,,False,,
220932_at,,,False,,
220933_s_at,,,False,,
220934_s_at,,,False,,
220935_s_at,,,False,,
220936_s_at,,,False,,
220937_s_at,,,False,,
220938_s_at,,,False,,
220939_s_at,,,False,,
220940_at,,,False,,
220941_s_at,,,False,,
220942_x_at,,,False,,
220943_s_at,,,False,,
220944_at,,,False,,
220945_x_at,,,False,,
220946_s_at,,,False,,
220947_s_at,,,False,,
220948_s_at,,,False,,
220949_s_at,,,False,,
220950_s_at,,,False,,
220951_s_at,,,False,,
220952_s_at,,,False,,
220953_s_at,,,False,,
220954_s_at,,,False,,
220955_x_at,,,False,,
220956_s_at,,,False,,
220957_at,,,False,,
220958_at,,,False,,
220959_s_at,,,False,,
220960_x_at,,,False,,
220961_s_at,,,False,,
220962_s_at,,,False,,
220963_s_at,,,False,,
220964_s_at,,,False,,
220965_s_at,,,False,,
220966_x_at,,,False,,
220967_s_at,,,False,,
220968_s_at,,,False,,
220969_s_at,,,False,,
220970_s_at,,,False,,
220971_at,,,False,,
220972_s_at,,,False,,
220973_s_at,,,False,,
220974_x_at,,,False,,
220975_s_at,,,False,,
220976_s_at,,,False,,
220977_x_at,,,False,,
220978_at,,,False,,
220979_s_at,,,False,,
220980_s_at,,,False,,
220981_x_at,,,False,,
220982_s_at,,,False,,
220983_s_at,,,False,,
220984_s_at,,,False,,
220985_s_at,,,False,,
220986_s_at,,,False,,
220987_s_at,,,False,,
220988_s_at,,,False,,
220989_s_at,,,False,,
220990_s_at,,,False,,
220991_s_at,,,False,,
220992_s_at,,,False,,
220993_s_at,,,False,,
220994_s_at,,,False,,
220995_at,,,False,,
220996_s_at,,,False,,
220997_s_at,,,False,,
220998_s_at,,,False,,
220999_s_at,,,False,,
221000_s_at,,,False,,
221001_at,,,False,,
221002_s_at,,,False,,
221003_s_at,,,False,,
221004_s_at,,,False,,
221005_s_at,,,False,,
221006_s_at,,,False,,
221007_s_at,,,False,,
221008_s_at,,,False,,
221009_s_at,,,False,,
221010_s_at,,,False,,
221011_s_at,,,False,,
221012_s_at,,,False,,
221013_s_at,,,False,,
221014_s_at,,,False,,
221015_s_at,,,False,,
221016_s_at,,,False,,
221017_s_at,,,False,,
221018_s_at,,,False,,
221019_s_at,,,False,,
221020_s_at,,,False,,
221021_s_at,,,False,,
221022_s_at,,,False,,
221023_s_at,,,False,,
221024_s_at,,,False,,
221025_x_at,,,False,,
221026_s_at,,,False,,
221027_s_at,,,False,,
221028_s_at,,,False,,
221029_s_at,,,False,,
221030_s_at,,,False,,
221031_s_at,,,False,,
221032_s_at,,,False,,
221033_s_at,,,False,,
221034_s_at,,,False,,
221035_s_at,,,False,,
221036_s_at,,,False,,
221037_s_at,,,False,,
221038_at,,,False,,
221039_s_at,,,False,,
221040_at,,,False,,
221041_s_at,,,False,,
221042_s_at,,,False,,
221043_at,,,False,,
221044_s_at,,,False,,
221045_s_at,,,False,,
221046_s_at,,,False,,
221047_s_at,,,False,,
221048_x_at,,,False,,
221049_s_at,,,False,,
221050_s_at,,,False,,
221051_s_at,,,False,,
221052_at,,,False,,
221053_s_at,,,False,,
221054_s_at,,,False,,
221056_x_at,,,False,,
221057_at,,,False,,
221058_s_at,,,False,,
221059_s_at,,,False,,
221060_s_at,,,False,,
221061_at,,,False,,
221062_at,,,False,,
221063_x_at,,,False,,
221064_s_at,,,False,,
221065_s_at,,,False,,
221066_at,,,False,,
221067_s_at,,,False,,
221068_at,,,False,,
221069_s_at,,,False,,
221070_s_at,,,False,,
221071_at,,,False,,
221072_at,,,False,,
221073_s_at,,,False,,
221074_at,,,False,,
221075_s_at,,,False,,
221076_at,,,False,,
221077_at,,,False,,
221078_s_at,,,False,,
221079_s_at,,,False,,
221080_s_at,,,False,,
221081_s_at,,,False,,
221082_s_at,,,False,,
221083_at,,,False,,
221084_at,,,False,,
221085_at,,,False,,
221086_s_at,,,False,,
221087_s_at,,,False,,
221088_s_at,,,False,,
221089_at,,,False,,
221090_s_at,,,False,,
221091_at,,,False,,
221092_at,,,False,,
221093_at,,,False,,
221094_s_at,,,False,,
221095_s_at,,,False,,
221096_s_at,,,False,,
221097_s_at,,,False,,
221098_x_at,,,False,,
221099_at,,,False,,
221100_at,,,False,,
221101_at,,,False,,
221102_s_at,,,False,,
221103_s_at,,,False,,
221104_s_at,,,False,,
221105_at,,,False,,
221106_at,,,False,,
221107_at,,,False,,
221108_at,,,False,,
221109_at,,,False,,
221110_x_at,,,False,,
221111_at,,,False,,
221112_at,,,False,,
221113_s_at,,,False,,
221114_at,,,False,,
221115_s_at,,,False,,
221116_at,,,False,,
221117_at,,,False,,
221118_at,,,False,,
221119_at,,,False,,
221120_at,,,False,,
221121_at,,,False,,
221122_at,,,False,,
221123_x_at,,,False,,
221124_s_at,,,False,,
221125_s_at,,,False,,
221126_at,,,False,,
221127_s_at,,,False,,
221128_at,,,False,,
221129_at,,,False,,
221130_s_at,,,False,,
221131_at,,,False,,
221132_at,,,False,,
221133_s_at,,,False,,
221134_at,,,False,,
221135_s_at,,,False,,
221136_at,,,False,,
221137_at,,,False,,
221138_s_at,,,False,,
221139_s_at,,,False,,
221140_s_at,,,False,,
221141_x_at,,,False,,
221142_s_at,,,False,,
221143_at,,,False,,
221144_at,,,False,,
221145_at,,,False,,
221146_at,,,False,,
221147_x_at,,,False,,
221148_at,,,False,,
221149_at,,,False,,
221150_at,,,False,,
221151_at,,,False,,
221152_at,,,False,,
221153_s_at,,,False,,
221154_at,,,False,,
221155_x_at,,,False,,
221156_x_at,,,False,,
221157_s_at,,,False,,
221158_at,,,False,,
221159_at,,,False,,
221160_s_at,,,False,,
221161_at,,,False,,
221162_at,,,False,,
221163_s_at,,,False,,
221164_x_at,,,False,,
221165_s_at,,,False,,
221166_at,,,False,,
221167_s_at,,,False,,
221168_at,,,False,,
221169_s_at,,,False,,
221170_at,,,False,,
221171_at,,,False,,
221172_at,,,False,,
221173_at,,,False,,
221174_at,,,False,,
221175_at,,,False,,
221176_x_at,,,False,,
221177_at,,,False,,
221178_at,,,False,,
221179_at,,,False,,
221180_at,,,False,,
221181_at,,,False,,
221182_at,,,False,,
221183_at,,,False,,
221184_at,,,False,,
221185_s_at,,,False,,
221186_at,,,False,,
221187_s_at,,,False,,
221188_s_at,,,False,,
221189_s_at,,,False,,
221190_s_at,,,False,,
221191_at,,,False,,
221192_x_at,,,False,,
221193_s_at,,,False,,
221194_s_at,,,False,,
221195_at,,,False,,
221196_x_at,,,False,,
221197_s_at,,,False,,
221198_at,,,False,,
221199_at,,,False,,
221200_at,,,False,,
221201_s_at,,,False,,
221202_at,,,False,,
221203_s_at,,,False,,
221204_s_at,,,False,,
221205_at,,,False,,
221206_at,,,False,,
221207_s_at,,,False,,
221208_s_at,,,False,,
221209_s_at,,,False,,
221210_s_at,,,False,,
221211_s_at,,,False,,
221212_x_at,,,False,,
221213_s_at,,,False,,
221214_s_at,,,False,,
221215_s_at,,,False,,
221216_s_at,,,False,,
221217_s_at,,,False,,
221218_s_at,,,False,,
221219_s_at,,,False,,
221220_s_at,,,False,,
221221_s_at,,,False,,
221222_s_at,,,False,,
221223_x_at,,,False,,
221224_s_at,,,False,,
221225_at,,,False,,
221226_s_at,,,False,,
221227_x_at,,,False,,
221228_s_at,,,False,,
221229_s_at,,,False,,
221230_s_at,,,False,,
221231_s_at,,,False,,
221232_s_at,,,False,,
221233_s_at,,,False,,
221234_s_at,,,False,,
221235_s_at,,,False,,
221236_s_at,,,False,,
221237_s_at,,,False,,
221238_at,,,False,,
221239_s_at,,,False,,
221240_s_at,,,False,,
221241_s_at,,,False,,
221242_at,,,False,,
221243_s_at,,,False,,
221244_s_at,,,False,,
221245_s_at,,,False,,
221246_x_at,,,False,,
221247_s_at,,,False,,
221248_s_at,,,False,,
221249_s_at,,,False,,
221250_s_at,,,False,,
221251_x_at,,,False,,
221252_s_at,,,False,,
221253_s_at,,,False,,
221254_s_at,,,False,,
221255_s_at,,,False,,
221256_s_at,,,False,,
221257_x_at,,,False,,
221258_s_at,,,False,,
221259_s_at,,,False,,
221260_s_at,,,False,,
221261_x_at,,,False,,
221262_s_at,,,False,,
221263_s_at,,,False,,
221264_s_at,,,False,,
221265_s_at,,,False,,
221266_s_at,,,False,,
221267_s_at,,,False,,
221268_s_at,,,False,,
221269_s_at,,,False,,
221270_s_at,,,False,,
221271_at,,,False,,
221272_s_at,,,False,,
221273_s_at,,,False,,
221274_s_at,,,False,,
221275_s_at,,,False,,
221276_s_at,,,False,,
221277_s_at,,,False,,
221278_at,,,False,,
221279_at,,,False,,
221280_s_at,,,False,,
221281_at,,,False,,
221282_x_at,,,False,,
221283_at,,,False,,
221284_s_at,,,False,,
221285_at,,,False,,
221286_s_at,,,False,,
221287_at,,,False,,
221288_at,,,False,,
221289_at,,,False,,
221290_s_at,,,False,,
221291_at,,,False,,
221292_at,,,False,,
221293_s_at,,,False,,
221294_at,,,False,,
221295_at,,,False,,
221296_at,,,False,,
221297_at,,,False,,
221298_s_at,,,False,,
221299_at,,,False,,
221300_at,,,False,,
221301_at,,,False,,
221302_at,,,False,,
221303_at,,,False,,
221304_at,,,False,,
221305_s_at,,,False,,
221306_at,,,False,,
221307_at,,,False,,
221308_at,,,False,,
221309_at,,,False,,
221310_at,,,False,,
221311_x_at,,,False,,
221312_at,,,False,,
221313_at,,,False,,
221314_at,,,False,,
221315_s_at,,,False,,
221316_at,,,False,,
221317_x_at,,,False,,
221318_at,,,False,,
221319_at,,,False,,
221320_at,,,False,,
221321_s_at,,,False,,
221322_at,,,False,,
221323_at,,,False,,
221324_at,,,False,,
221325_at,,,False,,
221326_s_at,,,False,,
221327_s_at,,,False,,
221328_at,,,False,,
221329_at,,,False,,
221330_at,,,False,,
221331_x_at,,,False,,
221332_at,,,False,,
221333_at,,,False,,
221334_s_at,,,False,,
221335_x_at,,,False,,
221336_at,,,False,,
221337_s_at,,,False,,
221338_at,,,False,,
221339_at,,,False,,
221340_at,,,False,,
221341_s_at,,,False,,
221342_at,,,False,,
221343_at,,,False,,
221344_at,,,False,,
